d',ADP,case,SEN:9,e05p-002-9,LIT
un,DET,det,SEN:9,e05p-002-9,LIT
kg,NOUN,nmod,SEN:9,e05p-002-9,LIT
n',ADV,advmod,SEN:9,e05p-002-9,LIT
est,AUX,cop,SEN:9,e05p-002-9,LIT
probablemement,ADV,advmod,SEN:9,e05p-002-9,LIT
plus,ADV,advmod,SEN:9,e05p-002-9,LIT
utilisable,ADJ,ROOT,SEN:9,e05p-002-9,LIT
(,PUNCT,punct,SEN:9,e05p-002-9,LIT
trop,ADV,advmod,SEN:9,e05p-002-9,LIT
sec,ADJ,advmod,SEN:9,e05p-002-9,LIT
),PUNCT,punct,SEN:9,e05p-002-9,LIT
",",PUNCT,punct,SEN:9,e05p-002-9,LIT
il,PRON,expl:subj,SEN:9,e05p-002-9,LIT
faut,VERB,conj,SEN:9,e05p-002-9,LIT
en,PRON,mark,SEN:9,e05p-002-9,LIT
acheter,VERB,xcomp,SEN:9,e05p-002-9,LIT
un,DET,obj,SEN:9,e05p-002-9,LIT
à,ADP,case,SEN:9,e05p-002-9,LIT
vos,DET,det,SEN:9,e05p-002-9,LIT
frais,NOUN,nmod,SEN:9,e05p-002-9,LIT
*,DET,fixed,SEN:9,e05p-002-9,LIT
manuel,NOUN,ROOT,SEN:10,e05p-002-10,LIT
d',ADP,case,SEN:10,e05p-002-10,LIT
instructions,NOUN,nmod,SEN:10,e05p-002-10,LIT
piles,VERB,amod,SEN:10,e05p-002-10,LIT
non,ADV,advmod,SEN:10,e05p-002-10,LIT
fournies,ADJ,amod,SEN:10,e05p-002-10,LIT
.,PUNCT,punct,SEN:10,e05p-002-10,LIT
L',DET,det,SEN:11,e05p-002-11,LIT
ensemble,NOUN,nsubj,SEN:11,e05p-002-11,LIT
était,AUX,cop,SEN:11,e05p-002-11,LIT
un,DET,det,SEN:11,e05p-002-11,LIT
cadeau,NOUN,ROOT,SEN:11,e05p-002-11,LIT
",",PUNCT,punct,SEN:11,e05p-002-11,LIT
déballé,VERB,conj,SEN:11,e05p-002-11,LIT
",",PUNCT,punct,SEN:11,e05p-002-11,LIT
le,DET,det,SEN:11,e05p-002-11,LIT
carton,NOUN,nsubj,SEN:11,e05p-002-11,LIT
légèrement,ADV,advmod,SEN:11,e05p-002-11,LIT
abimé,ADJ,conj,SEN:11,e05p-002-11,LIT
",",PUNCT,punct,SEN:11,e05p-002-11,LIT
mais,CCONJ,cc,SEN:11,e05p-002-11,LIT
utilisé,VERB,conj,SEN:11,e05p-002-11,LIT
TRES,NOUN,ROOT,SEN:0,e05p-003-0,LIT
BEAU,NOUN,ROOT,SEN:0,e05p-003-0,LIT
LOT,NOUN,ROOT,SEN:0,e05p-003-0,LIT
DE,ADP,case,SEN:0,e05p-003-0,LIT
5,NUM,nummod,SEN:0,e05p-003-0,LIT
BOUTONS,NOUN,nmod,SEN:0,e05p-003-0,LIT
Pour,ADP,case,SEN:0,e05p-003-0,LIT
les,DET,det,SEN:0,e05p-003-0,LIT
enchérisseurs,NOUN,amod,SEN:0,e05p-003-0,LIT
étrangers,ADJ,amod,SEN:0,e05p-003-0,LIT
",",PUNCT,punct,SEN:0,e05p-003-0,LIT
les,DET,det,SEN:0,e05p-003-0,LIT
frais,NOUN,nsubj:pass,SEN:0,e05p-003-0,LIT
de,ADP,case,SEN:0,e05p-003-0,LIT
port,NOUN,nmod,SEN:0,e05p-003-0,LIT
vous,PRON,iobj,SEN:0,e05p-003-0,LIT
seront,AUX,aux:pass,SEN:0,e05p-003-0,LIT
communiqués,VERB,ROOT,SEN:0,e05p-003-0,LIT
à,ADP,case,SEN:0,e05p-003-0,LIT
la,DET,det,SEN:0,e05p-003-0,LIT
fin,NOUN,obl:mod,SEN:0,e05p-003-0,LIT
de,ADP,case,SEN:0,e05p-003-0,LIT
l',DET,det,SEN:0,e05p-003-0,LIT
enchère,NOUN,nmod,SEN:0,e05p-003-0,LIT
en,ADP,case,SEN:0,e05p-003-0,LIT
fonction,NOUN,nmod,SEN:0,e05p-003-0,LIT
de,ADP,case,SEN:0,e05p-003-0,LIT
votre,DET,det,SEN:0,e05p-003-0,LIT
pays,NOUN,nmod,SEN:0,e05p-003-0,LIT
.,PUNCT,punct,SEN:0,e05p-003-0,LIT
Merci,NOUN,ROOT,SEN:1,e05p-003-1,ORAL
de,ADP,case,SEN:1,e05p-003-1,ORAL
m',PRON,det,SEN:1,e05p-003-1,ORAL
écrire,NOUN,nmod,SEN:1,e05p-003-1,ORAL
en,ADP,case,SEN:1,e05p-003-1,ORAL
français,ADJ,nmod,SEN:1,e05p-003-1,ORAL
.,PUNCT,punct,SEN:1,e05p-003-1,ORAL
Regardez,VERB,ROOT,SEN:2,e05p-003-2,LIT
mes,DET,det,SEN:2,e05p-003-2,LIT
autres,ADJ,amod,SEN:2,e05p-003-2,LIT
ventes,NOUN,obj,SEN:2,e05p-003-2,LIT
afin,ADV,advmod,SEN:2,e05p-003-2,LIT
de,ADP,case,SEN:2,e05p-003-2,LIT
bénéficier,VERB,obl:arg,SEN:2,e05p-003-2,LIT
de,ADP,case,SEN:2,e05p-003-2,LIT
tarifs,NOUN,obj,SEN:2,e05p-003-2,LIT
avantageux,ADJ,amod,SEN:2,e05p-003-2,LIT
sur,ADP,case,SEN:2,e05p-003-2,LIT
le,DET,det,SEN:2,e05p-003-2,LIT
port,NOUN,obl:mod,SEN:2,e05p-003-2,LIT
Bonnes,PROPN,nmod,SEN:2,e05p-003-2,LIT
enchères,ADJ,amod,SEN:2,e05p-003-2,LIT
à,ADP,obj,SEN:2,e05p-003-2,LIT
tous,ADJ,conj,SEN:2,e05p-003-2,LIT
LOT,NOUN,ROOT,SEN:0,e05p-004-0,LIT
DE,ADP,case,SEN:0,e05p-004-0,LIT
DEUX,NUM,nummod,SEN:0,e05p-004-0,LIT
ANCIENNES,ADJ,nmod,SEN:0,e05p-004-0,LIT
LAMPES,PROPN,nmod,SEN:0,e05p-004-0,LIT
A,NOUN,amod,SEN:0,e05p-004-0,LIT
RAFAICHIR,PROPN,ROOT,SEN:0,e05p-004-0,LIT
POUR,ADP,case,SEN:0,e05p-004-0,LIT
AMATEUR,NOUN,obl:mod,SEN:0,e05p-004-0,LIT
D',ADP,case,SEN:0,e05p-004-0,LIT
OBJETS,NOUN,nmod,SEN:0,e05p-004-0,LIT
ANCIENS,ADJ,amod,SEN:0,e05p-004-0,LIT
COUP,NOUN,ROOT,SEN:0,e05p-005-0,LIT
DE,ADP,case,SEN:0,e05p-005-0,LIT
FOUDRE,PROPN,nmod,SEN:0,e05p-005-0,LIT
A,AUX,case,SEN:0,e05p-005-0,LIT
BOLLYWOOD,PROPN,ROOT,SEN:0,e05p-005-0,LIT
-,PUNCT,punct,SEN:0,e05p-005-0,LIT
Bride,PROPN,ROOT,SEN:0,e05p-005-0,LIT
and,X,amod,SEN:0,e05p-005-0,LIT
Prejudice,NOUN,flat:name,SEN:0,e05p-005-0,LIT
DVD,PROPN,nmod,SEN:0,e05p-005-0,LIT
2004,NUM,nmod,SEN:0,e05p-005-0,LIT
Film,NOUN,ROOT,SEN:0,e05p-005-0,LIT
en,ADP,case,SEN:0,e05p-005-0,LIT
VO,NOUN,nmod,SEN:0,e05p-005-0,LIT
soustitré,VERB,amod,SEN:0,e05p-005-0,LIT
Français,NOUN,nmod,SEN:0,e05p-005-0,LIT
et,CCONJ,cc,SEN:0,e05p-005-0,LIT
Anglais,PROPN,conj,SEN:0,e05p-005-0,LIT
Avec,ADP,case,SEN:0,e05p-005-0,LIT
Aishwarya,PROPN,nmod,SEN:0,e05p-005-0,LIT
Rai,PROPN,nmod,SEN:0,e05p-005-0,LIT
et,CCONJ,cc,SEN:0,e05p-005-0,LIT
Martin,PROPN,conj,SEN:0,e05p-005-0,LIT
Anderson,PROPN,flat:name,SEN:0,e05p-005-0,LIT
",",PUNCT,punct,SEN:0,e05p-005-0,LIT
de,ADP,case,SEN:0,e05p-005-0,LIT
Gurinder,PROPN,nmod,SEN:0,e05p-005-0,LIT
Chadha,PROPN,flat:name,SEN:0,e05p-005-0,LIT
.,PUNCT,punct,SEN:0,e05p-005-0,LIT
Adaptation,NOUN,ROOT,SEN:1,e05p-005-1,LIT
de,ADP,case,SEN:1,e05p-005-1,LIT
l',DET,det,SEN:1,e05p-005-1,LIT
oeuvre,NOUN,nmod,SEN:1,e05p-005-1,LIT
littéraire,ADJ,amod,SEN:1,e05p-005-1,LIT
Pride,X,amod,SEN:1,e05p-005-1,LIT
and,X,amod,SEN:1,e05p-005-1,LIT
Prejudice,NOUN,nmod,SEN:1,e05p-005-1,LIT
de,ADP,case,SEN:1,e05p-005-1,LIT
Jane,PROPN,nmod,SEN:1,e05p-005-1,LIT
Austen,PROPN,flat:name,SEN:1,e05p-005-1,LIT
.,PUNCT,punct,SEN:1,e05p-005-1,LIT
Nouveau,ADJ,amod,SEN:2,e05p-005-2,LIT
film,NOUN,ROOT,SEN:2,e05p-005-2,LIT
de,ADP,case,SEN:2,e05p-005-2,LIT
la,DET,det,SEN:2,e05p-005-2,LIT
réalisatrice,NOUN,nmod,SEN:2,e05p-005-2,LIT
de,ADP,case,SEN:2,e05p-005-2,LIT
Bend,NOUN,nmod,SEN:2,e05p-005-2,LIT
it,CCONJ,det,SEN:2,e05p-005-2,LIT
like,ADJ,amod,SEN:2,e05p-005-2,LIT
Beckham,PROPN,appos,SEN:2,e05p-005-2,LIT
qui,PRON,nsubj,SEN:2,e05p-005-2,LIT
a,AUX,aux:tense,SEN:2,e05p-005-2,LIT
fait,VERB,acl:relcl,SEN:2,e05p-005-2,LIT
un,DET,det,SEN:2,e05p-005-2,LIT
carton,NOUN,obj,SEN:2,e05p-005-2,LIT
en,ADP,case,SEN:2,e05p-005-2,LIT
Angleterre,PROPN,obl:mod,SEN:2,e05p-005-2,LIT
.,PUNCT,punct,SEN:2,e05p-005-2,LIT
(,PUNCT,punct,SEN:3,e05p-005-3,LIT
tout,ADV,advmod,SEN:3,e05p-005-3,LIT
comme,ADP,case,SEN:3,e05p-005-3,LIT
Bride,PROPN,ROOT,SEN:3,e05p-005-3,LIT
et,CCONJ,cc,SEN:3,e05p-005-3,LIT
Prejudice,NOUN,conj,SEN:3,e05p-005-3,LIT
d',ADP,case,SEN:3,e05p-005-3,LIT
ailleurs,ADV,nmod,SEN:3,e05p-005-3,LIT
),PUNCT,punct,SEN:3,e05p-005-3,LIT
.,PUNCT,punct,SEN:3,e05p-005-3,LIT
A,AUX,mark,SEN:4,e05p-005-4,LIT
noter,VERB,ROOT,SEN:4,e05p-005-4,LIT
que,SCONJ,mark,SEN:4,e05p-005-4,LIT
le,DET,det,SEN:4,e05p-005-4,LIT
film,NOUN,nsubj,SEN:4,e05p-005-4,LIT
n',ADV,advmod,SEN:4,e05p-005-4,LIT
est,AUX,aux:tense,SEN:4,e05p-005-4,LIT
pas,ADV,advmod,SEN:4,e05p-005-4,LIT
encore,ADV,advmod,SEN:4,e05p-005-4,LIT
sorti,VERB,ccomp,SEN:4,e05p-005-4,LIT
en,ADP,case,SEN:4,e05p-005-4,LIT
dvd,PRON,obl:arg,SEN:4,e05p-005-4,LIT
en,ADP,case,SEN:4,e05p-005-4,LIT
France,PROPN,obl:mod,SEN:4,e05p-005-4,LIT
!,PUNCT,punct,SEN:4,e05p-005-4,LIT
C',PRON,nsubj,SEN:5,e05p-005-5,LIT
est,AUX,cop,SEN:5,e05p-005-5,LIT
l',DET,det,SEN:5,e05p-005-5,LIT
histoire,NOUN,ROOT,SEN:5,e05p-005-5,LIT
d',ADP,case,SEN:5,e05p-005-5,LIT
une,DET,det,SEN:5,e05p-005-5,LIT
femme,NOUN,nmod,SEN:5,e05p-005-5,LIT
qui,PRON,nsubj,SEN:5,e05p-005-5,LIT
veut,VERB,acl:relcl,SEN:5,e05p-005-5,LIT
marier,VERB,advmod,SEN:5,e05p-005-5,LIT
ses,DET,det,SEN:5,e05p-005-5,LIT
4,NUM,nummod,SEN:5,e05p-005-5,LIT
filles,NOUN,obj,SEN:5,e05p-005-5,LIT
...,PUNCT,punct,SEN:5,e05p-005-5,LIT
VEND,ADV,ROOT,SEN:0,e05p-006-0,LIT
LOT,NOUN,amod,SEN:0,e05p-006-0,LIT
DE,ADP,case,SEN:0,e05p-006-0,LIT
5,NUM,nummod,SEN:0,e05p-006-0,LIT
VOLUMES,NOUN,nmod,SEN:0,e05p-006-0,LIT
DES,ADP,case,SEN:0,e05p-006-0,LIT
PERSONNAGES,PROPN,nmod,SEN:0,e05p-006-0,LIT
DES,ADP,case,SEN:0,e05p-006-0,LIT
LOONEY,PROPN,nmod,SEN:0,e05p-006-0,LIT
TUNES,PROPN,ROOT,SEN:0,e05p-006-0,LIT
(,PUNCT,ROOT,SEN:0,e05p-006-0,LIT
titi,PROPN,nsubj,SEN:0,e05p-006-0,LIT
",",PUNCT,punct,SEN:0,e05p-006-0,LIT
gros,ADJ,amod,SEN:0,e05p-006-0,LIT
minet,NOUN,conj,SEN:0,e05p-006-0,LIT
",",PUNCT,punct,SEN:0,e05p-006-0,LIT
daffy,NOUN,nsubj,SEN:0,e05p-006-0,LIT
duck,ADJ,ROOT,SEN:0,e05p-006-0,LIT
",",PUNCT,punct,SEN:0,e05p-006-0,LIT
etc,ADP,conj,SEN:0,e05p-006-0,LIT
...,PUNCT,punct,SEN:0,e05p-006-0,LIT
),PUNCT,punct,SEN:0,e05p-006-0,LIT
en,ADP,case,SEN:1,e05p-006-1,LIT
tout,ADV,obl:mod,SEN:1,e05p-006-1,LIT
plus,ADV,advmod,SEN:1,e05p-006-1,LIT
de,ADP,case,SEN:1,e05p-006-1,LIT
62,NUM,nummod,SEN:1,e05p-006-1,LIT
personnages,NOUN,obl:arg,SEN:1,e05p-006-1,LIT
TOUT,PRON,amod,SEN:1,e05p-006-1,LIT
SAVOIR,NOUN,ROOT,SEN:1,e05p-006-1,LIT
SUR,ADP,case,SEN:1,e05p-006-1,LIT
LES,DET,det,SEN:1,e05p-006-1,LIT
PERSONNAGES,NOUN,ROOT,SEN:1,e05p-006-1,LIT
DES,ADP,case,SEN:1,e05p-006-1,LIT
LOONEY,PROPN,nmod,SEN:1,e05p-006-1,LIT
TUNES,PROPN,nmod,SEN:1,e05p-006-1,LIT
",",PUNCT,punct,SEN:1,e05p-006-1,LIT
CONNAITRE,ADJ,nmod,SEN:1,e05p-006-1,LIT
LEUR,DET,det,SEN:1,e05p-006-1,LIT
ANNEE,NOUN,ROOT,SEN:1,e05p-006-1,LIT
DE,ADP,case,SEN:1,e05p-006-1,LIT
CREATION,NOUN,nmod,SEN:1,e05p-006-1,LIT
ET,CCONJ,cc,SEN:1,e05p-006-1,LIT
PLEIN,NOUN,conj,SEN:1,e05p-006-1,LIT
D',ADP,case,SEN:1,e05p-006-1,LIT
AUTRES,ADJ,amod,SEN:1,e05p-006-1,LIT
CHOSES,NOUN,nmod,SEN:1,e05p-006-1,LIT
Vds,PROPN,nsubj,SEN:0,e05p-007-0,ORAL
Superbe,PROPN,flat:name,SEN:0,e05p-007-0,ORAL
pièce,NOUN,ROOT,SEN:0,e05p-007-0,ORAL
de,ADP,case,SEN:0,e05p-007-0,ORAL
20,NUM,nummod,SEN:0,e05p-007-0,ORAL
Frs,PROPN,nmod,SEN:0,e05p-007-0,ORAL
*,DET,dep,SEN:0,e05p-007-0,ORAL
Année,NOUN,ROOT,SEN:1,e05p-007-1,LIT
1994,NUM,nummod,SEN:1,e05p-007-1,LIT
",",PUNCT,punct,SEN:1,e05p-007-1,LIT
avec,ADP,case,SEN:1,e05p-007-1,LIT
Abeille,PROPN,nmod,SEN:1,e05p-007-1,LIT
Les,DET,det,SEN:1,e05p-007-1,LIT
photos,NOUN,nsubj,SEN:1,e05p-007-1,LIT
sont,AUX,aux:pass,SEN:1,e05p-007-1,LIT
faites,VERB,ROOT,SEN:1,e05p-007-1,LIT
de,ADP,case,SEN:1,e05p-007-1,LIT
façon,NOUN,obl:mod,SEN:1,e05p-007-1,LIT
à,ADP,case,SEN:1,e05p-007-1,LIT
ce,PRON,obl:arg,SEN:1,e05p-007-1,LIT
que,PRON,mark,SEN:1,e05p-007-1,LIT
vous,PRON,nsubj,SEN:1,e05p-007-1,LIT
puissiez,VERB,acl,SEN:1,e05p-007-1,LIT
bien,ADV,advmod,SEN:1,e05p-007-1,LIT
voir,VERB,xcomp,SEN:1,e05p-007-1,LIT
les,DET,det,SEN:1,e05p-007-1,LIT
deux,NUM,nummod,SEN:1,e05p-007-1,LIT
facettes,NOUN,obj,SEN:1,e05p-007-1,LIT
de,ADP,case,SEN:1,e05p-007-1,LIT
cette,DET,det,SEN:1,e05p-007-1,LIT
belle,ADJ,amod,SEN:1,e05p-007-1,LIT
pièce,NOUN,nmod,SEN:1,e05p-007-1,LIT
de,ADP,case,SEN:1,e05p-007-1,LIT
20,NUM,nummod,SEN:1,e05p-007-1,LIT
Frs,PROPN,nmod,SEN:1,e05p-007-1,LIT
A,AUX,aux:tense,SEN:1,e05p-007-1,LIT
saisir,VERB,xcomp,SEN:1,e05p-007-1,LIT
",",PUNCT,punct,SEN:1,e05p-007-1,LIT
très,ADV,advmod,SEN:1,e05p-007-1,LIT
RARE,PROPN,obj,SEN:1,e05p-007-1,LIT
sur,ADP,case,SEN:1,e05p-007-1,LIT
le,DET,det,SEN:1,e05p-007-1,LIT
marché,NOUN,obl:mod,SEN:1,e05p-007-1,LIT
!,PUNCT,punct,SEN:1,e05p-007-1,LIT
*,DET,ROOT,SEN:2,e05p-007-2,ORAL
Je,PRON,nsubj,SEN:3,e05p-007-3,LIT
lance,VERB,ROOT,SEN:3,e05p-007-3,LIT
la,DET,det,SEN:3,e05p-007-3,LIT
vente,NOUN,obj,SEN:3,e05p-007-3,LIT
au,ADP,case,SEN:3,e05p-007-3,LIT
prix,NOUN,nmod,SEN:3,e05p-007-3,LIT
d'1,VERB,acl,SEN:3,e05p-007-3,LIT
euro,ADJ,xcomp,SEN:3,e05p-007-3,LIT
",",PUNCT,punct,SEN:3,e05p-007-3,LIT
sans,ADP,case,SEN:3,e05p-007-3,LIT
prix,NOUN,obl:mod,SEN:3,e05p-007-3,LIT
de,ADP,case,SEN:3,e05p-007-3,LIT
réserve,VERB,nmod,SEN:3,e05p-007-3,LIT
*,DET,punct,SEN:3,e05p-007-3,LIT
bonnes,ADJ,amod,SEN:4,e05p-007-4,ORAL
enchères,NOUN,ROOT,SEN:4,e05p-007-4,ORAL
à,ADP,case,SEN:4,e05p-007-4,ORAL
tous,PRON,nmod,SEN:4,e05p-007-4,ORAL
.,PUNCT,punct,SEN:4,e05p-007-4,ORAL
*,DET,ROOT,SEN:5,e05p-007-5,ORAL
Pour,ADP,case,SEN:6,e05p-007-6,LIT
toutes,DET,det,SEN:6,e05p-007-6,LIT
questions,NOUN,obl:mod,SEN:6,e05p-007-6,LIT
n',ADV,advmod,SEN:6,e05p-007-6,LIT
hésitez,VERB,ROOT,SEN:6,e05p-007-6,LIT
pas,ADV,advmod,SEN:6,e05p-007-6,LIT
à,ADP,mark,SEN:6,e05p-007-6,LIT
me,PRON,expl:comp,SEN:6,e05p-007-6,LIT
contacter,VERB,xcomp,SEN:6,e05p-007-6,LIT
concernant,VERB,xcomp,SEN:6,e05p-007-6,LIT
cet,DET,det,SEN:6,e05p-007-6,LIT
objet,NOUN,obj,SEN:6,e05p-007-6,LIT
!,PUNCT,punct,SEN:6,e05p-007-6,LIT
Je,PRON,nsubj,SEN:0,e05p-008-0,ORAL
vend,VERB,ROOT,SEN:0,e05p-008-0,ORAL
mon,DET,det,SEN:0,e05p-008-0,ORAL
échappement,NOUN,obj,SEN:0,e05p-008-0,ORAL
de,ADP,case,SEN:0,e05p-008-0,ORAL
moto,NOUN,obl:arg,SEN:0,e05p-008-0,ORAL
BANDIT,PROPN,amod,SEN:0,e05p-008-0,ORAL
600,NUM,xcomp,SEN:0,e05p-008-0,ORAL
.,PUNCT,punct,SEN:0,e05p-008-0,ORAL
Etat,NOUN,obl:mod,SEN:1,e05p-008-1,ORAL
neuf,ADJ,amod,SEN:1,e05p-008-1,ORAL
",",PUNCT,punct,SEN:1,e05p-008-1,ORAL
servi,VERB,ROOT,SEN:1,e05p-008-1,ORAL
.,PUNCT,punct,SEN:1,e05p-008-1,ORAL
En,ADP,case,SEN:2,e05p-008-2,LIT
effet,NOUN,ROOT,SEN:2,e05p-008-2,LIT
",",PUNCT,punct,SEN:2,e05p-008-2,LIT
lors,ADV,advmod,SEN:2,e05p-008-2,LIT
de,ADP,case,SEN:2,e05p-008-2,LIT
l',DET,det,SEN:2,e05p-008-2,LIT
achat,NOUN,obl:arg,SEN:2,e05p-008-2,LIT
de,ADP,case,SEN:2,e05p-008-2,LIT
