2,NUM,nummod,e05p-002,SEN:6,ORAL
spatules,NOUN,ROOT,e05p-002,SEN:6,ORAL
*,NUM,amod,e05p-002,SEN:6,ORAL
1,NUM,nummod,e05p-002,SEN:7,ORAL
éponge,NOUN,ROOT,e05p-002,SEN:7,ORAL
*,NUM,nummod,e05p-002,SEN:7,ORAL
1,NUM,nummod,e05p-002,SEN:8,ORAL
pinceau,NOUN,ROOT,e05p-002,SEN:8,ORAL
*,NUM,amod,e05p-002,SEN:8,ORAL
le,DET,det,e05p-002,SEN:9,ORAL
morceau,NOUN,nsubj,e05p-002,SEN:9,ORAL
d',ADP,case,e05p-002,SEN:9,ORAL
argile,NOUN,nmod,e05p-002,SEN:9,ORAL
d',ADP,case,e05p-002,SEN:9,ORAL
un,DET,det,e05p-002,SEN:9,ORAL
kg,NOUN,nmod,e05p-002,SEN:9,ORAL
n',ADV,advmod,e05p-002,SEN:9,ORAL
est,AUX,cop,e05p-002,SEN:9,ORAL
probablemement,ADV,advmod,e05p-002,SEN:9,ORAL
plus,ADV,advmod,e05p-002,SEN:9,ORAL
utilisable,ADJ,ROOT,e05p-002,SEN:9,ORAL
(,PUNCT,punct,e05p-002,SEN:9,ORAL
trop,ADV,advmod,e05p-002,SEN:9,ORAL
sec,ADJ,parataxis,e05p-002,SEN:9,ORAL
),PUNCT,punct,e05p-002,SEN:9,ORAL
",",PUNCT,punct,e05p-002,SEN:9,ORAL
il,PRON,expl:subj,e05p-002,SEN:9,ORAL
faut,VERB,parataxis,e05p-002,SEN:9,ORAL
en,PRON,iobj,e05p-002,SEN:9,ORAL
acheter,VERB,xcomp,e05p-002,SEN:9,ORAL
un,DET,det,e05p-002,SEN:9,ORAL
à,ADP,case,e05p-002,SEN:9,ORAL
vos,DET,det,e05p-002,SEN:9,ORAL
frais,NOUN,nmod,e05p-002,SEN:9,ORAL
*,ADJ,obj,e05p-002,SEN:9,ORAL
manuel,NOUN,ROOT,e05p-002,SEN:10,ORAL
d',ADP,case,e05p-002,SEN:10,ORAL
instructions,NOUN,nmod,e05p-002,SEN:10,ORAL
piles,ADJ,amod,e05p-002,SEN:10,ORAL
non,ADV,advmod,e05p-002,SEN:10,ORAL
fournies,VERB,xcomp,e05p-002,SEN:10,ORAL
.,PUNCT,punct,e05p-002,SEN:10,ORAL
L',DET,det,e05p-002,SEN:11,ORAL
ensemble,NOUN,nsubj,e05p-002,SEN:11,ORAL
était,AUX,cop,e05p-002,SEN:11,ORAL
un,DET,det,e05p-002,SEN:11,ORAL
cadeau,NOUN,ROOT,e05p-002,SEN:11,ORAL
",",PUNCT,punct,e05p-002,SEN:11,ORAL
déballé,VERB,acl,e05p-002,SEN:11,ORAL
",",PUNCT,punct,e05p-002,SEN:11,ORAL
le,DET,det,e05p-002,SEN:11,ORAL
carton,NOUN,nsubj,e05p-002,SEN:11,ORAL
légèrement,ADV,advmod,e05p-002,SEN:11,ORAL
abimé,ADJ,advmod,e05p-002,SEN:11,ORAL
",",PUNCT,punct,e05p-002,SEN:11,ORAL
mais,CCONJ,cc,e05p-002,SEN:11,ORAL
utilisé,VERB,conj,e05p-002,SEN:11,ORAL
LOT,NOUN,ROOT,e05p-004,SEN:1,ORAL
DE,ADP,case,e05p-004,SEN:1,ORAL
DEUX,NUM,nmod,e05p-004,SEN:1,ORAL
ANCIENNES,NOUN,amod,e05p-004,SEN:1,ORAL
LAMPES,ADJ,ROOT,e05p-004,SEN:1,ORAL
A,ADP,aux:tense,e05p-004,SEN:1,ORAL
RAFAICHIR,NOUN,nmod,e05p-004,SEN:1,ORAL
POUR,ADP,case,e05p-004,SEN:1,ORAL
AMATEUR,NOUN,nmod,e05p-004,SEN:1,ORAL
D',ADP,case,e05p-004,SEN:1,ORAL
OBJETS,ADJ,nmod,e05p-004,SEN:1,ORAL
ANCIENS,PROPN,ROOT,e05p-004,SEN:1,ORAL
